year,sampling_date,siteID,blockID,treatment,plotID,extraction_height,extraction_round,microarthropods,functional_group,abundance,observer,comments
2022,2022-08-24,Alrust,Alr3,GB,Alr3GB,NA,1,mite,unknownjuvenile,0,M,NA
2022,2022-08-24,Alrust,Alr3,GB,Alr3GB,NA,1,collembola,fungivorous,3,M,NA
2022,2022-08-24,Alrust,Alr3,GB,Alr3GB,NA,1,collembola,predaceous,0,M,NA
2022,2022-08-24,Alrust,Alr3,FGB,Alr3FGB,NA,1,mite,fungivorous,1,V,NA
2022,2022-08-24,Alrust,Alr3,FGB,Alr3FGB,NA,1,mite,nematophagous,0,V,NA
2022,2022-08-24,Alrust,Alr3,FGB,Alr3FGB,NA,1,mite,predaceous,1,V,NA
2022,2022-08-24,Alrust,Alr3,FGB,Alr3FGB,NA,1,mite,unknownjuvenile,0,V,NA
2022,2022-08-24,Alrust,Alr3,FGB,Alr3FGB,NA,1,collembola,fungivorous,0,V,NA
2022,2022-08-24,Alrust,Alr3,FGB,Alr3FGB,NA,1,collembola,predaceous,0,V,NA
2022,2022-08-24,Alrust,Alr3,C,Alr3C,NA,1,mite,fungivorous,4,M,NA
2022,2022-08-24,Alrust,Alr3,C,Alr3C,NA,1,mite,nematophagous,0,M,NA
2022,2022-08-24,Alrust,Alr3,C,Alr3C,NA,1,mite,predaceous,0,M,NA
2022,2022-08-24,Alrust,Alr3,C,Alr3C,NA,1,mite,unknownjuvenile,0,M,NA
2022,2022-08-24,Alrust,Alr3,C,Alr3C,NA,1,collembola,fungivorous,0,M,NA
2022,2022-08-24,Alrust,Alr3,C,Alr3C,NA,1,collembola,predaceous,0,M,NA
2022,2022-08-23,Hogsete,Hog1,GF,Hog1GF,NA,1,mite,fungivorous,5,M,"Was in 1, but circled for 2"
2022,2022-08-23,Hogsete,Hog1,GF,Hog1GF,NA,1,mite,nematophagous,0,M,"Was in 1, but circled for 2"
2022,2022-08-23,Hogsete,Hog1,GF,Hog1GF,NA,1,mite,predaceous,8,M,"Was in 1, but circled for 2"
2022,2022-08-23,Hogsete,Hog1,GF,Hog1GF,NA,1,mite,unknownjuvenile,0,M,"Was in 1, but circled for 2"
2022,2022-08-23,Hogsete,Hog1,GF,Hog1GF,NA,1,collembola,fungivorous,2,M,"Was in 1, but circled for 2"
2022,2022-08-23,Hogsete,Hog1,GF,Hog1GF,NA,1,collembola,predaceous,0,M,"Was in 1, but circled for 2"
2022,2022-08-23,Hogsete,Hog1,FB,Hog1FB,NA,1,mite,fungivorous,5,V,NA
2022,2022-08-23,Hogsete,Hog1,FB,Hog1FB,NA,1,mite,nematophagous,0,V,NA
2022,2022-08-23,Hogsete,Hog1,FB,Hog1FB,NA,1,mite,predaceous,3,V,NA
2022,2022-08-23,Hogsete,Hog1,FB,Hog1FB,NA,1,mite,unknownjuvenile,0,V,NA
2022,2022-08-23,Hogsete,Hog1,FB,Hog1FB,NA,1,collembola,fungivorous,4,V,NA
2022,2022-08-23,Hogsete,Hog1,FB,Hog1FB,NA,1,collembola,predaceous,0,V,NA
2022,2022-08-23,Hogsete,Hog1,GB,Hog1GB,NA,1,mite,fungivorous,171,V,NA
2022,2022-08-23,Hogsete,Hog1,GB,Hog1GB,NA,1,mite,nematophagous,0,V,NA
2022,2022-08-23,Hogsete,Hog1,GB,Hog1GB,NA,1,mite,predaceous,57,V,NA
2022,2022-08-23,Hogsete,Hog1,GB,Hog1GB,NA,1,mite,unknownjuvenile,0,V,NA
2022,2022-08-23,Hogsete,Hog1,GB,Hog1GB,NA,1,collembola,fungivorous,13,V,NA
2022,2022-08-23,Hogsete,Hog1,GB,Hog1GB,NA,1,collembola,predaceous,0,V,NA
2022,2022-08-23,Hogsete,Hog1,FGB,Hog1FGB,NA,1,mite,fungivorous,26,M,NA
2022,2022-08-23,Hogsete,Hog1,FGB,Hog1FGB,NA,1,mite,nematophagous,1,M,NA
2022,2022-08-23,Hogsete,Hog1,FGB,Hog1FGB,NA,1,mite,predaceous,20,M,NA
2022,2022-08-23,Hogsete,Hog1,FGB,Hog1FGB,NA,1,mite,unknownjuvenile,0,M,NA
2022,2022-08-23,Hogsete,Hog1,FGB,Hog1FGB,NA,1,collembola,fungivorous,32,M,NA
2022,2022-08-23,Hogsete,Hog1,FGB,Hog1FGB,NA,1,collembola,predaceous,0,M,NA
2022,2022-08-23,Hogsete,Hog1,C,Hog1C,NA,1,mite,fungivorous,24,M,NA
2022,2022-08-23,Hogsete,Hog1,C,Hog1C,NA,1,mite,nematophagous,0,M,NA
2022,2022-08-23,Hogsete,Hog1,C,Hog1C,NA,1,mite,predaceous,11,M,NA
2022,2022-08-23,Hogsete,Hog1,C,Hog1C,NA,1,mite,unknownjuvenile,0,M,NA
2022,2022-08-23,Hogsete,Hog1,C,Hog1C,NA,1,collembola,fungivorous,25,M,NA
2022,2022-08-23,Hogsete,Hog1,C,Hog1C,NA,1,collembola,predaceous,0,M,NA
2022,2022-08-23,Hogsete,Hog2,GF,Hog2GF,NA,1,mite,fungivorous,33,V,NA
2022,2022-08-23,Hogsete,Hog2,GF,Hog2GF,NA,1,mite,nematophagous,0,V,NA
2022,2022-08-23,Hogsete,Hog2,GF,Hog2GF,NA,1,mite,predaceous,8,V,NA
2022,2022-08-23,Hogsete,Hog2,GF,Hog2GF,NA,1,mite,unknownjuvenile,0,V,NA
2022,2022-08-23,Hogsete,Hog2,GF,Hog2GF,NA,1,collembola,fungivorous,0,V,NA
2022,2022-08-23,Hogsete,Hog2,GF,Hog2GF,NA,1,collembola,predaceous,0,V,NA
2022,2022-08-23,Hogsete,Hog2,FB,Hog2FB,NA,1,mite,fungivorous,11,V,NA
2022,2022-08-23,Hogsete,Hog2,FB,Hog2FB,NA,1,mite,nematophagous,0,V,NA
2022,2022-08-23,Hogsete,Hog2,FB,Hog2FB,NA,1,mite,predaceous,17,V,NA
2022,2022-08-23,Hogsete,Hog2,FB,Hog2FB,NA,1,mite,unknownjuvenile,0,V,NA
2022,2022-08-23,Hogsete,Hog2,FB,Hog2FB,NA,1,collembola,fungivorous,0,V,NA
2022,2022-08-23,Hogsete,Hog2,FB,Hog2FB,NA,1,collembola,predaceous,0,V,NA
2022,2022-08-23,Hogsete,Hog2,GB,Hog2GB,NA,1,mite,fungivorous,128,M,NA
2022,2022-08-23,Hogsete,Hog2,GB,Hog2GB,NA,1,mite,nematophagous,0,M,NA
2022,2022-08-23,Hogsete,Hog2,GB,Hog2GB,NA,1,mite,predaceous,45,M,NA
2022,2022-08-23,Hogsete,Hog2,GB,Hog2GB,NA,1,mite,unknownjuvenile,0,M,NA
2022,2022-08-23,Hogsete,Hog2,GB,Hog2GB,NA,1,collembola,fungivorous,60,M,NA
2022,2022-08-23,Hogsete,Hog2,GB,Hog2GB,NA,1,collembola,predaceous,1,M,NA
2022,2022-08-23,Hogsete,Hog2,FGB,Hog2FGB,NA,1,mite,fungivorous,1,M,NA
2022,2022-08-23,Hogsete,Hog2,FGB,Hog2FGB,NA,1,mite,nematophagous,0,M,NA
2022,2022-08-23,Hogsete,Hog2,FGB,Hog2FGB,NA,1,mite,predaceous,3,M,NA
2022,2022-08-23,Hogsete,Hog2,FGB,Hog2FGB,NA,1,mite,unknownjuvenile,0,M,NA
2022,2022-08-23,Hogsete,Hog2,FGB,Hog2FGB,NA,1,collembola,fungivorous,0,M,NA
2022,2022-08-23,Hogsete,Hog2,FGB,Hog2FGB,NA,1,collembola,predaceous,0,M,NA
2022,2022-08-23,Hogsete,Hog2,C,Hog2C,NA,1,mite,fungivorous,1,V,Huge collembolas
2022,2022-08-23,Hogsete,Hog2,C,Hog2C,NA,1,mite,nematophagous,0,V,Huge collembolas
2022,2022-08-23,Hogsete,Hog2,C,Hog2C,NA,1,mite,predaceous,7,V,Huge collembolas
2022,2022-08-23,Hogsete,Hog2,C,Hog2C,NA,1,mite,unknownjuvenile,0,V,Huge collembolas
2022,2022-08-23,Hogsete,Hog2,C,Hog2C,NA,1,collembola,fungivorous,11,V,Huge collembolas
2022,2022-08-23,Hogsete,Hog2,C,Hog2C,NA,1,collembola,predaceous,1,V,Huge collembolas
2022,2022-08-23,Hogsete,Hog3,GF,Hog3GF,high,2,mite,fungivorous,372,V,regular bulb
2022,2022-08-23,Hogsete,Hog3,GF,Hog3GF,high,2,mite,nematophagous,27,V,regular bulb
2022,2022-08-23,Hogsete,Hog3,GF,Hog3GF,high,2,mite,predaceous,93,V,regular bulb
2022,2022-08-23,Hogsete,Hog3,GF,Hog3GF,high,2,mite,unknownjuvenile,0,V,regular bulb
2022,2022-08-23,Hogsete,Hog3,GF,Hog3GF,high,2,collembola,fungivorous,95,V,regular bulb
2022,2022-08-23,Hogsete,Hog3,GF,Hog3GF,high,2,collembola,predaceous,8,V,regular bulb
2022,2022-08-23,Hogsete,Hog3,FB,Hog3FB,middle,2,mite,fungivorous,246,V,NA
2022,2022-08-23,Hogsete,Hog3,FB,Hog3FB,middle,2,mite,nematophagous,1,V,NA
2022,2022-08-23,Hogsete,Hog3,FB,Hog3FB,middle,2,mite,predaceous,31,V,NA
2022,2022-08-23,Hogsete,Hog3,FB,Hog3FB,middle,2,mite,unknownjuvenile,0,V,NA
2022,2022-08-23,Hogsete,Hog3,FB,Hog3FB,middle,2,collembola,fungivorous,0,V,NA
2022,2022-08-23,Hogsete,Hog3,FB,Hog3FB,middle,2,collembola,predaceous,0,V,NA
2022,2022-08-23,Hogsete,Hog3,GB,Hog3GB,NA,1,mite,fungivorous,123,V,NA
2022,2022-08-23,Hogsete,Hog3,GB,Hog3GB,NA,1,mite,nematophagous,0,V,NA
2022,2022-08-23,Hogsete,Hog3,GB,Hog3GB,NA,1,mite,predaceous,16,V,NA
2022,2022-08-23,Hogsete,Hog3,GB,Hog3GB,NA,1,mite,unknownjuvenile,0,V,NA
2022,2022-08-23,Hogsete,Hog3,GB,Hog3GB,NA,1,collembola,fungivorous,2,V,NA
2022,2022-08-23,Hogsete,Hog3,GB,Hog3GB,NA,1,collembola,predaceous,0,V,NA
2022,2022-08-23,Hogsete,Hog3,FGB,Hog3FGB,low,2,mite,fungivorous,0,M,a lot of soil
2022,2022-08-23,Hogsete,Hog3,FGB,Hog3FGB,low,2,mite,nematophagous,0,M,a lot of soil
2022,2022-08-23,Hogsete,Hog3,FGB,Hog3FGB,low,2,mite,predaceous,3,M,a lot of soil
2022,2022-08-23,Hogsete,Hog3,FGB,Hog3FGB,low,2,mite,unknownjuvenile,1,M,a lot of soil
2022,2022-08-23,Hogsete,Hog3,FGB,Hog3FGB,low,2,collembola,fungivorous,2,M,a lot of soil
2022,2022-08-23,Hogsete,Hog3,FGB,Hog3FGB,low,2,collembola,predaceous,0,M,a lot of soil
2022,2022-08-23,Hogsete,Hog3,C,Hog3C,middle,2,mite,fungivorous,515,V,Frieseinae float
2022,2022-08-23,Hogsete,Hog3,C,Hog3C,middle,2,mite,nematophagous,58,V,Frieseinae float
2022,2022-08-23,Hogsete,Hog3,C,Hog3C,middle,2,mite,predaceous,143,V,Frieseinae float
2022,2022-08-23,Hogsete,Hog3,C,Hog3C,middle,2,mite,unknownjuvenile,0,V,Frieseinae float
2022,2022-08-23,Hogsete,Hog3,C,Hog3C,middle,2,collembola,fungivorous,48,V,Frieseinae float
2022,2022-08-23,Hogsete,Hog3,C,Hog3C,middle,2,collembola,predaceous,7,V,Frieseinae float
2022,2022-09-01,Rambera,Ram4,GF,Ram4GF,middle,3,mite,fungivorous,123,V,NA
2022,2022-09-01,Rambera,Ram4,GF,Ram4GF,middle,3,mite,nematophagous,111,V,NA
2022,2022-09-01,Rambera,Ram4,GF,Ram4GF,middle,3,mite,predaceous,41,V,NA
2022,2022-09-01,Rambera,Ram4,GF,Ram4GF,middle,3,mite,unknownjuvenile,0,V,NA
2022,2022-09-01,Rambera,Ram4,GF,Ram4GF,middle,3,collembola,fungivorous,72,V,NA
2022,2022-09-01,Rambera,Ram4,GF,Ram4GF,middle,3,collembola,predaceous,5,V,NA
2022,2022-09-01,Rambera,Ram4,FB,Ram4FB,high,3,mite,fungivorous,108,V,regular bulb
2022,2022-09-01,Rambera,Ram4,FB,Ram4FB,high,3,mite,nematophagous,5,V,regular bulb
2022,2022-09-01,Rambera,Ram4,FB,Ram4FB,high,3,mite,predaceous,51,V,regular bulb
2022,2022-09-01,Rambera,Ram4,FB,Ram4FB,high,3,mite,unknownjuvenile,0,V,regular bulb
2022,2022-09-01,Rambera,Ram4,FB,Ram4FB,high,3,collembola,fungivorous,18,V,regular bulb
2022,2022-09-01,Rambera,Ram4,FB,Ram4FB,high,3,collembola,predaceous,3,V,regular bulb
2022,2022-09-01,Rambera,Ram4,GB,Ram4GB,low,3,mite,fungivorous,18,M,NA
2022,2022-09-01,Rambera,Ram4,GB,Ram4GB,low,3,mite,nematophagous,0,M,NA
2022,2022-09-01,Rambera,Ram4,GB,Ram4GB,low,3,mite,predaceous,27,M,NA
2022,2022-09-01,Rambera,Ram4,GB,Ram4GB,low,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-01,Rambera,Ram4,GB,Ram4GB,low,3,collembola,fungivorous,3,M,NA
2022,2022-09-01,Rambera,Ram4,GB,Ram4GB,low,3,collembola,predaceous,0,M,NA
2022,2022-09-01,Rambera,Ram4,FGB,Ram4FGB,middle,3,mite,fungivorous,221,V,NA
2022,2022-09-01,Rambera,Ram4,FGB,Ram4FGB,middle,3,mite,nematophagous,6,V,NA
2022,2022-09-01,Rambera,Ram4,FGB,Ram4FGB,middle,3,mite,predaceous,68,V,NA
2022,2022-09-01,Rambera,Ram4,FGB,Ram4FGB,middle,3,mite,unknownjuvenile,0,V,NA
2022,2022-09-01,Rambera,Ram4,FGB,Ram4FGB,middle,3,collembola,fungivorous,50,V,NA
2022,2022-09-01,Rambera,Ram4,FGB,Ram4FGB,middle,3,collembola,predaceous,5,V,NA
2022,2022-09-01,Rambera,Ram4,C,Ram4C,middle,3,mite,fungivorous,175,V,NA
2022,2022-09-01,Rambera,Ram4,C,Ram4C,middle,3,mite,nematophagous,32,V,NA
2022,2022-09-01,Rambera,Ram4,C,Ram4C,middle,3,mite,predaceous,74,V,NA
2022,2022-09-01,Rambera,Ram4,C,Ram4C,middle,3,mite,unknownjuvenile,0,V,NA
2022,2022-09-01,Rambera,Ram4,C,Ram4C,middle,3,collembola,fungivorous,60,V,NA
2022,2022-09-01,Rambera,Ram4,C,Ram4C,middle,3,collembola,predaceous,4,V,NA
2022,2022-09-01,Rambera,Ram5,GF,Ram5GF,high,3,mite,fungivorous,29,M,NA
2022,2022-09-01,Rambera,Ram5,GF,Ram5GF,high,3,mite,nematophagous,4,M,NA
2022,2022-09-01,Rambera,Ram5,GF,Ram5GF,high,3,mite,predaceous,19,M,NA
2022,2022-09-01,Rambera,Ram5,GF,Ram5GF,high,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-01,Rambera,Ram5,GF,Ram5GF,high,3,collembola,fungivorous,14,M,NA
2022,2022-09-01,Rambera,Ram5,GF,Ram5GF,high,3,collembola,predaceous,0,M,NA
2022,2022-09-01,Rambera,Ram5,FB,Ram5FB,high,3,mite,fungivorous,22,V,NA
2022,2022-09-01,Rambera,Ram5,FB,Ram5FB,high,3,mite,nematophagous,0,V,NA
2022,2022-09-01,Rambera,Ram5,FB,Ram5FB,high,3,mite,predaceous,12,V,NA
2022,2022-09-01,Rambera,Ram5,FB,Ram5FB,high,3,mite,unknownjuvenile,0,V,NA
2022,2022-09-01,Rambera,Ram5,FB,Ram5FB,high,3,collembola,fungivorous,0,V,NA
2022,2022-09-01,Rambera,Ram5,FB,Ram5FB,high,3,collembola,predaceous,0,V,NA
2022,2022-09-01,Rambera,Ram5,GB,Ram5GB,low,3,mite,fungivorous,66,M,NA
2022,2022-09-01,Rambera,Ram5,GB,Ram5GB,low,3,mite,nematophagous,50,M,NA
2022,2022-09-01,Rambera,Ram5,GB,Ram5GB,low,3,mite,predaceous,34,M,NA
2022,2022-09-01,Rambera,Ram5,GB,Ram5GB,low,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-01,Rambera,Ram5,GB,Ram5GB,low,3,collembola,fungivorous,52,M,NA
2022,2022-09-01,Rambera,Ram5,GB,Ram5GB,low,3,collembola,predaceous,2,M,NA
2022,2022-09-01,Rambera,Ram5,FGB,Ram5FGB,low,3,mite,fungivorous,47,M,NA
2022,2022-09-01,Rambera,Ram5,FGB,Ram5FGB,low,3,mite,nematophagous,17,M,NA
2022,2022-09-01,Rambera,Ram5,FGB,Ram5FGB,low,3,mite,predaceous,37,M,NA
2022,2022-09-01,Rambera,Ram5,FGB,Ram5FGB,low,3,mite,unknownjuvenile,2,M,NA
2022,2022-09-01,Rambera,Ram5,FGB,Ram5FGB,low,3,collembola,fungivorous,65,M,NA
2022,2022-09-01,Rambera,Ram5,FGB,Ram5FGB,low,3,collembola,predaceous,0,M,NA
2022,2022-09-01,Rambera,Ram5,C,Ram5C,high,3,mite,fungivorous,35,M,regular bulb.
2022,2022-09-01,Rambera,Ram5,C,Ram5C,high,3,mite,nematophagous,4,M,regular bulb.
2022,2022-09-01,Rambera,Ram5,C,Ram5C,high,3,mite,predaceous,15,M,regular bulb.
2022,2022-09-01,Rambera,Ram5,C,Ram5C,high,3,mite,unknownjuvenile,0,M,regular bulb.
2022,2022-09-01,Rambera,Ram5,C,Ram5C,high,3,collembola,fungivorous,5,M,regular bulb.
2022,2022-09-01,Rambera,Ram5,C,Ram5C,high,3,collembola,predaceous,1,M,regular bulb.
2022,2022-09-01,Rambera,Ram6,GF,Ram6GF,high,3,mite,fungivorous,2,V,regular bulb
2022,2022-09-01,Rambera,Ram6,GF,Ram6GF,high,3,mite,nematophagous,0,V,regular bulb
2022,2022-09-01,Rambera,Ram6,GF,Ram6GF,high,3,mite,predaceous,9,V,regular bulb
2022,2022-09-01,Rambera,Ram6,GF,Ram6GF,high,3,mite,unknownjuvenile,0,V,regular bulb
2022,2022-09-01,Rambera,Ram6,GF,Ram6GF,high,3,collembola,fungivorous,1,V,regular bulb
2022,2022-09-01,Rambera,Ram6,GF,Ram6GF,high,3,collembola,predaceous,0,V,regular bulb
2022,2022-09-01,Rambera,Ram6,FB,Ram6FB,low,3,mite,fungivorous,102,V,NA
2022,2022-09-01,Rambera,Ram6,FB,Ram6FB,low,3,mite,nematophagous,17,V,NA
2022,2022-09-01,Rambera,Ram6,FB,Ram6FB,low,3,mite,predaceous,19,V,NA
2022,2022-09-01,Rambera,Ram6,FB,Ram6FB,low,3,mite,unknownjuvenile,0,V,NA
2022,2022-09-01,Rambera,Ram6,FB,Ram6FB,low,3,collembola,fungivorous,32,V,NA
2022,2022-09-01,Rambera,Ram6,FB,Ram6FB,low,3,collembola,predaceous,1,V,NA
2022,2022-09-01,Rambera,Ram6,GB,Ram6GB,low,3,mite,fungivorous,33,M,RAM 2 GB bis?
2022,2022-09-01,Rambera,Ram6,GB,Ram6GB,low,3,mite,nematophagous,0,M,RAM 2 GB bis?
2022,2022-09-01,Rambera,Ram6,GB,Ram6GB,low,3,mite,predaceous,7,M,RAM 2 GB bis?
2022,2022-09-01,Rambera,Ram6,GB,Ram6GB,low,3,mite,unknownjuvenile,0,M,RAM 2 GB bis?
2022,2022-09-01,Rambera,Ram6,GB,Ram6GB,low,3,collembola,fungivorous,1,M,RAM 2 GB bis?
2022,2022-09-01,Rambera,Ram6,GB,Ram6GB,low,3,collembola,predaceous,1,M,RAM 2 GB bis?
2022,2022-09-01,Rambera,Ram6,FGB,Ram6FGB,middle,3,mite,fungivorous,8,M,NA
2022,2022-09-01,Rambera,Ram6,FGB,Ram6FGB,middle,3,mite,nematophagous,0,M,NA
2022,2022-09-01,Rambera,Ram6,FGB,Ram6FGB,middle,3,mite,predaceous,7,M,NA
2022,2022-09-01,Rambera,Ram6,FGB,Ram6FGB,middle,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-01,Rambera,Ram6,FGB,Ram6FGB,middle,3,collembola,fungivorous,0,M,NA
2022,2022-09-01,Rambera,Ram6,FGB,Ram6FGB,middle,3,collembola,predaceous,0,M,NA
2022,2022-09-01,Rambera,Ram6,C,Ram6C,middle,3,mite,fungivorous,147,M,NA
2022,2022-09-01,Rambera,Ram6,C,Ram6C,middle,3,mite,nematophagous,5,M,NA
2022,2022-09-01,Rambera,Ram6,C,Ram6C,middle,3,mite,predaceous,23,M,NA
2022,2022-09-01,Rambera,Ram6,C,Ram6C,middle,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-01,Rambera,Ram6,C,Ram6C,middle,3,collembola,fungivorous,15,M,NA
2022,2022-09-01,Rambera,Ram6,C,Ram6C,middle,3,collembola,predaceous,14,M,NA
2022,2022-08-30,Veskre,Ves1,GF,Ves1GF,low,2,mite,fungivorous,53,M,NA
2022,2022-08-30,Veskre,Ves1,GF,Ves1GF,low,2,mite,nematophagous,2,M,NA
2022,2022-08-30,Veskre,Ves1,GF,Ves1GF,low,2,mite,predaceous,17,M,NA
2022,2022-08-30,Veskre,Ves1,GF,Ves1GF,low,2,mite,unknownjuvenile,0,M,NA
2022,2022-08-30,Veskre,Ves1,GF,Ves1GF,low,2,collembola,fungivorous,24,M,NA
2022,2022-08-30,Veskre,Ves1,GF,Ves1GF,low,2,collembola,predaceous,3,M,NA
2022,2022-08-30,Veskre,Ves1,FB,Ves1FB,low,2,mite,fungivorous,6,M,NA
2022,2022-08-30,Veskre,Ves1,FB,Ves1FB,low,2,mite,nematophagous,1,M,NA
2022,2022-08-30,Veskre,Ves1,FB,Ves1FB,low,2,mite,predaceous,6,M,NA
2022,2022-08-30,Veskre,Ves1,FB,Ves1FB,low,2,mite,unknownjuvenile,0,M,NA
2022,2022-08-30,Veskre,Ves1,FB,Ves1FB,low,2,collembola,fungivorous,3,M,NA
2022,2022-08-30,Veskre,Ves1,FB,Ves1FB,low,2,collembola,predaceous,0,M,NA
2022,2022-08-30,Veskre,Ves1,GB,Ves1GB,middle,2,mite,fungivorous,17,V,NA
2022,2022-08-30,Veskre,Ves1,GB,Ves1GB,middle,2,mite,nematophagous,6,V,NA
2022,2022-08-30,Veskre,Ves1,GB,Ves1GB,middle,2,mite,predaceous,2,V,NA
2022,2022-08-30,Veskre,Ves1,GB,Ves1GB,middle,2,mite,unknownjuvenile,0,V,NA
2022,2022-08-30,Veskre,Ves1,GB,Ves1GB,middle,2,collembola,fungivorous,1,V,NA
2022,2022-08-30,Veskre,Ves1,GB,Ves1GB,middle,2,collembola,predaceous,1,V,NA
2022,2022-08-30,Veskre,Ves1,FGB,Ves1FGB,high,2,mite,fungivorous,7,V,NA
2022,2022-08-30,Veskre,Ves1,FGB,Ves1FGB,high,2,mite,nematophagous,0,V,NA
2022,2022-08-30,Veskre,Ves1,FGB,Ves1FGB,high,2,mite,predaceous,4,V,NA
2022,2022-08-30,Veskre,Ves1,FGB,Ves1FGB,high,2,mite,unknownjuvenile,0,V,NA
2022,2022-08-30,Veskre,Ves1,FGB,Ves1FGB,high,2,collembola,fungivorous,0,V,NA
2022,2022-08-30,Veskre,Ves1,FGB,Ves1FGB,high,2,collembola,predaceous,0,V,NA
2022,2022-08-30,Veskre,Ves1,C,Ves1C,low,2,mite,fungivorous,20,M,NA
2022,2022-08-30,Veskre,Ves1,C,Ves1C,low,2,mite,nematophagous,0,M,NA
2022,2022-08-30,Veskre,Ves1,C,Ves1C,low,2,mite,predaceous,13,M,NA
2022,2022-08-30,Veskre,Ves1,C,Ves1C,low,2,mite,unknownjuvenile,0,M,NA
2022,2022-08-30,Veskre,Ves1,C,Ves1C,low,2,collembola,fungivorous,9,M,NA
2022,2022-08-30,Veskre,Ves1,C,Ves1C,low,2,collembola,predaceous,1,M,NA
2022,2022-08-30,Veskre,Ves2,GF,Ves2GF,middle,2,mite,fungivorous,75,V,NA
2022,2022-08-30,Veskre,Ves2,GF,Ves2GF,middle,2,mite,nematophagous,1,V,NA
2022,2022-08-30,Veskre,Ves2,GF,Ves2GF,middle,2,mite,predaceous,22,V,NA
