year,sampling_date,siteID,blockID,treatment,plotID,extraction_height,extraction_round,microarthropods,functional_group,abundance,observer,comments
2022,2022-09-08,Lavisdalen,Lav3,GF,Lav3GF,low,3,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Lavisdalen,Lav3,GF,Lav3GF,low,3,collembola,fungivorous,3,V,NA
2022,2022-09-08,Lavisdalen,Lav3,GF,Lav3GF,low,3,collembola,predaceous,3,V,NA
2022,2022-09-08,Lavisdalen,Lav3,FB,Lav3FB,middle,3,mite,fungivorous,21,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FB,Lav3FB,middle,3,mite,nematophagous,4,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FB,Lav3FB,middle,3,mite,predaceous,39,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FB,Lav3FB,middle,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FB,Lav3FB,middle,3,collembola,fungivorous,4,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FB,Lav3FB,middle,3,collembola,predaceous,2,M,NA
2022,2022-09-08,Lavisdalen,Lav3,GB,Lav3GB,low,3,mite,fungivorous,243,V,2 samples
2022,2022-09-08,Lavisdalen,Lav3,GB,Lav3GB,low,3,mite,nematophagous,6,V,2 samples
2022,2022-09-08,Lavisdalen,Lav3,GB,Lav3GB,low,3,mite,predaceous,150,V,2 samples
2022,2022-09-08,Lavisdalen,Lav3,GB,Lav3GB,low,3,mite,unknownjuvenile,0,V,2 samples
2022,2022-09-08,Lavisdalen,Lav3,GB,Lav3GB,low,3,collembola,fungivorous,63,V,2 samples
2022,2022-09-08,Lavisdalen,Lav3,GB,Lav3GB,low,3,collembola,predaceous,6,V,2 samples
2022,2022-09-08,Lavisdalen,Lav3,FGB,Lav3FGB,high,3,mite,fungivorous,4,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FGB,Lav3FGB,high,3,mite,nematophagous,0,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FGB,Lav3FGB,high,3,mite,predaceous,15,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FGB,Lav3FGB,high,3,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FGB,Lav3FGB,high,3,collembola,fungivorous,1,M,NA
2022,2022-09-08,Lavisdalen,Lav3,FGB,Lav3FGB,high,3,collembola,predaceous,2,M,NA
2022,2022-09-08,Lavisdalen,Lav3,C,Lav3C,high,3,mite,fungivorous,6,M,regular bulb
2022,2022-09-08,Lavisdalen,Lav3,C,Lav3C,high,3,mite,nematophagous,0,M,regular bulb
2022,2022-09-08,Lavisdalen,Lav3,C,Lav3C,high,3,mite,predaceous,2,M,regular bulb
2022,2022-09-08,Lavisdalen,Lav3,C,Lav3C,high,3,mite,unknownjuvenile,0,M,regular bulb
2022,2022-09-08,Lavisdalen,Lav3,C,Lav3C,high,3,collembola,fungivorous,0,M,regular bulb
2022,2022-09-08,Lavisdalen,Lav3,C,Lav3C,high,3,collembola,predaceous,0,M,regular bulb
2022,2022-09-06,Gudmedalen,Gud5,GF,Gud5GF,NA,4,mite,fungivorous,13,M,"extraction height not recorded, but sample is present"
2022,2022-09-06,Gudmedalen,Gud5,GF,Gud5GF,NA,4,mite,nematophagous,0,M,"extraction height not recorded, but sample is present"
2022,2022-09-06,Gudmedalen,Gud5,GF,Gud5GF,NA,4,mite,predaceous,4,M,"extraction height not recorded, but sample is present"
2022,2022-09-06,Gudmedalen,Gud5,GF,Gud5GF,NA,4,mite,unknownjuvenile,0,M,"extraction height not recorded, but sample is present"
2022,2022-09-06,Gudmedalen,Gud5,GF,Gud5GF,NA,4,collembola,fungivorous,2,M,"extraction height not recorded, but sample is present"
2022,2022-09-06,Gudmedalen,Gud5,GF,Gud5GF,NA,4,collembola,predaceous,0,M,"extraction height not recorded, but sample is present"
2022,2022-09-06,Gudmedalen,Gud5,FB,Gud5FB,low,4,mite,fungivorous,5,V,NA
2022,2022-09-06,Gudmedalen,Gud5,FB,Gud5FB,low,4,mite,nematophagous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud5,FB,Gud5FB,low,4,mite,predaceous,10,V,NA
2022,2022-09-06,Gudmedalen,Gud5,FB,Gud5FB,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud5,FB,Gud5FB,low,4,collembola,fungivorous,1,V,NA
2022,2022-09-06,Gudmedalen,Gud5,FB,Gud5FB,low,4,collembola,predaceous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud5,GB,Gud5GB,low,4,mite,fungivorous,11,V,NA
2022,2022-09-06,Gudmedalen,Gud5,GB,Gud5GB,low,4,mite,nematophagous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud5,GB,Gud5GB,low,4,mite,predaceous,5,V,NA
2022,2022-09-06,Gudmedalen,Gud5,GB,Gud5GB,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud5,GB,Gud5GB,low,4,collembola,fungivorous,8,V,NA
2022,2022-09-06,Gudmedalen,Gud5,GB,Gud5GB,low,4,collembola,predaceous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud5,FGB,Gud5FGB,middle,4,mite,fungivorous,124,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud5,FGB,Gud5FGB,middle,4,mite,nematophagous,2,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud5,FGB,Gud5FGB,middle,4,mite,predaceous,23,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud5,FGB,Gud5FGB,middle,4,mite,unknownjuvenile,7,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud5,FGB,Gud5FGB,middle,4,collembola,fungivorous,78,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud5,FGB,Gud5FGB,middle,4,collembola,predaceous,7,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud5,C,Gud5C,high,4,mite,fungivorous,4,M,NA
2022,2022-09-06,Gudmedalen,Gud5,C,Gud5C,high,4,mite,nematophagous,0,M,NA
2022,2022-09-06,Gudmedalen,Gud5,C,Gud5C,high,4,mite,predaceous,4,M,NA
2022,2022-09-06,Gudmedalen,Gud5,C,Gud5C,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-06,Gudmedalen,Gud5,C,Gud5C,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-06,Gudmedalen,Gud5,C,Gud5C,high,4,collembola,predaceous,0,M,NA
2022,2022-09-06,Gudmedalen,Gud12,GF,Gud12GF,high,4,mite,fungivorous,8,V,NA
2022,2022-09-06,Gudmedalen,Gud12,GF,Gud12GF,high,4,mite,nematophagous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud12,GF,Gud12GF,high,4,mite,predaceous,4,V,NA
2022,2022-09-06,Gudmedalen,Gud12,GF,Gud12GF,high,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud12,GF,Gud12GF,high,4,collembola,fungivorous,1,V,NA
2022,2022-09-06,Gudmedalen,Gud12,GF,Gud12GF,high,4,collembola,predaceous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud12,FB,Gud12FB,middle,4,mite,fungivorous,392,V,NA
2022,2022-09-06,Gudmedalen,Gud12,FB,Gud12FB,middle,4,mite,nematophagous,24,V,NA
2022,2022-09-06,Gudmedalen,Gud12,FB,Gud12FB,middle,4,mite,predaceous,45,V,NA
2022,2022-09-06,Gudmedalen,Gud12,FB,Gud12FB,middle,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud12,FB,Gud12FB,middle,4,collembola,fungivorous,25,V,NA
2022,2022-09-06,Gudmedalen,Gud12,FB,Gud12FB,middle,4,collembola,predaceous,2,V,NA
2022,2022-09-06,Gudmedalen,Gud12,GB,Gud12GB,middle,4,mite,fungivorous,180,M,NA
2022,2022-09-06,Gudmedalen,Gud12,GB,Gud12GB,middle,4,mite,nematophagous,36,M,NA
2022,2022-09-06,Gudmedalen,Gud12,GB,Gud12GB,middle,4,mite,predaceous,26,M,NA
2022,2022-09-06,Gudmedalen,Gud12,GB,Gud12GB,middle,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-06,Gudmedalen,Gud12,GB,Gud12GB,middle,4,collembola,fungivorous,51,M,NA
2022,2022-09-06,Gudmedalen,Gud12,GB,Gud12GB,middle,4,collembola,predaceous,4,M,NA
2022,2022-09-06,Gudmedalen,Gud12,FGB,Gud12FGB,low,4,mite,fungivorous,38,M,a lot of juveniles
2022,2022-09-06,Gudmedalen,Gud12,FGB,Gud12FGB,low,4,mite,nematophagous,1,M,a lot of juveniles
2022,2022-09-06,Gudmedalen,Gud12,FGB,Gud12FGB,low,4,mite,predaceous,25,M,a lot of juveniles
2022,2022-09-06,Gudmedalen,Gud12,FGB,Gud12FGB,low,4,mite,unknownjuvenile,5,M,a lot of juveniles
2022,2022-09-06,Gudmedalen,Gud12,FGB,Gud12FGB,low,4,collembola,fungivorous,7,M,a lot of juveniles
2022,2022-09-06,Gudmedalen,Gud12,FGB,Gud12FGB,low,4,collembola,predaceous,0,M,a lot of juveniles
2022,2022-09-06,Gudmedalen,Gud12,C,Gud12C,low,4,mite,fungivorous,193,V,NA
2022,2022-09-06,Gudmedalen,Gud12,C,Gud12C,low,4,mite,nematophagous,14,V,NA
2022,2022-09-06,Gudmedalen,Gud12,C,Gud12C,low,4,mite,predaceous,45,V,NA
2022,2022-09-06,Gudmedalen,Gud12,C,Gud12C,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud12,C,Gud12C,low,4,collembola,fungivorous,10,V,NA
2022,2022-09-06,Gudmedalen,Gud12,C,Gud12C,low,4,collembola,predaceous,2,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GF,Gud13GF,high,4,mite,fungivorous,2,M,NA
2022,2022-09-06,Gudmedalen,Gud13,GF,Gud13GF,high,4,mite,nematophagous,0,M,NA
2022,2022-09-06,Gudmedalen,Gud13,GF,Gud13GF,high,4,mite,predaceous,5,M,NA
2022,2022-09-06,Gudmedalen,Gud13,GF,Gud13GF,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-06,Gudmedalen,Gud13,GF,Gud13GF,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-06,Gudmedalen,Gud13,GF,Gud13GF,high,4,collembola,predaceous,0,M,NA
2022,2022-09-06,Gudmedalen,Gud13,FB,Gud13FB,high,4,mite,fungivorous,258,V,NA
2022,2022-09-06,Gudmedalen,Gud13,FB,Gud13FB,high,4,mite,nematophagous,9,V,NA
2022,2022-09-06,Gudmedalen,Gud13,FB,Gud13FB,high,4,mite,predaceous,53,V,NA
2022,2022-09-06,Gudmedalen,Gud13,FB,Gud13FB,high,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud13,FB,Gud13FB,high,4,collembola,fungivorous,17,V,NA
2022,2022-09-06,Gudmedalen,Gud13,FB,Gud13FB,high,4,collembola,predaceous,1,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GB,Gud13GB,middle,4,mite,fungivorous,283,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GB,Gud13GB,middle,4,mite,nematophagous,5,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GB,Gud13GB,middle,4,mite,predaceous,32,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GB,Gud13GB,middle,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GB,Gud13GB,middle,4,collembola,fungivorous,14,V,NA
2022,2022-09-06,Gudmedalen,Gud13,GB,Gud13GB,middle,4,collembola,predaceous,0,V,NA
2022,2022-09-06,Gudmedalen,Gud13,FGB,Gud13FGB,low,4,mite,fungivorous,74,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud13,FGB,Gud13FGB,low,4,mite,nematophagous,5,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud13,FGB,Gud13FGB,low,4,mite,predaceous,45,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud13,FGB,Gud13FGB,low,4,mite,unknownjuvenile,2,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud13,FGB,Gud13FGB,low,4,collembola,fungivorous,98,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud13,FGB,Gud13FGB,low,4,collembola,predaceous,8,M,A lot of mini mites
2022,2022-09-06,Gudmedalen,Gud13,C,Gud13C,middle,4,mite,fungivorous,124,M,NA
2022,2022-09-06,Gudmedalen,Gud13,C,Gud13C,middle,4,mite,nematophagous,5,M,NA
2022,2022-09-06,Gudmedalen,Gud13,C,Gud13C,middle,4,mite,predaceous,49,M,NA
2022,2022-09-06,Gudmedalen,Gud13,C,Gud13C,middle,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-06,Gudmedalen,Gud13,C,Gud13C,middle,4,collembola,fungivorous,26,M,NA
2022,2022-09-06,Gudmedalen,Gud13,C,Gud13C,middle,4,collembola,predaceous,6,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GF,Skj1GF,middle,4,mite,fungivorous,27,M,a lot of small individus
2022,2022-09-08,Skjelingahaugen,Skj1,GF,Skj1GF,middle,4,mite,nematophagous,0,M,a lot of small individus
2022,2022-09-08,Skjelingahaugen,Skj1,GF,Skj1GF,middle,4,mite,predaceous,7,M,a lot of small individus
2022,2022-09-08,Skjelingahaugen,Skj1,GF,Skj1GF,middle,4,mite,unknownjuvenile,0,M,a lot of small individus
2022,2022-09-08,Skjelingahaugen,Skj1,GF,Skj1GF,middle,4,collembola,fungivorous,2,M,a lot of small individus
2022,2022-09-08,Skjelingahaugen,Skj1,GF,Skj1GF,middle,4,collembola,predaceous,0,M,a lot of small individus
2022,2022-09-08,Skjelingahaugen,Skj1,FB,Skj1FB,middle,4,mite,fungivorous,61,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FB,Skj1FB,middle,4,mite,nematophagous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FB,Skj1FB,middle,4,mite,predaceous,14,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FB,Skj1FB,middle,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FB,Skj1FB,middle,4,collembola,fungivorous,2,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FB,Skj1FB,middle,4,collembola,predaceous,2,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GB,Skj1GB,low,4,mite,fungivorous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GB,Skj1GB,low,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GB,Skj1GB,low,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GB,Skj1GB,low,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GB,Skj1GB,low,4,collembola,fungivorous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,GB,Skj1GB,low,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FGB,Skj1FGB,low,4,mite,fungivorous,23,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FGB,Skj1FGB,low,4,mite,nematophagous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FGB,Skj1FGB,low,4,mite,predaceous,2,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FGB,Skj1FGB,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FGB,Skj1FGB,low,4,collembola,fungivorous,5,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,FGB,Skj1FGB,low,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,fungivorous,107,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,nematophagous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,predaceous,63,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,collembola,fungivorous,11,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,collembola,predaceous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,fungivorous,3,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,fungivorous,92,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,nematophagous,15,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,predaceous,48,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,collembola,fungivorous,41,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,collembola,predaceous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,fungivorous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,nematophagous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,predaceous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,collembola,fungivorous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,fungivorous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,collembola,fungivorous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,fungivorous,39,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,nematophagous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,predaceous,20,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,collembola,fungivorous,7,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,fungivorous,14,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,predaceous,12,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,collembola,fungivorous,4,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,fungivorous,206,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,nematophagous,24,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,predaceous,33,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,unknownjuvenile,0,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,collembola,fungivorous,30,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,collembola,predaceous,4,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,fungivorous,35,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,nematophagous,4,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,predaceous,9,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,collembola,fungivorous,2,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,fungivorous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,predaceous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,collembola,predaceous,0,M,NA
